subj,sess,hemi,region,neur_id,base_start,base_stop,spike_times
CS58,P58CSR1,Left,ACC,P58CS_R1_1_1_994_6,478.847432,531.161099,"[  7.00682475  10.84863625  19.2006645   19.27744575  19.553101
  26.57438025  26.58831775  26.94144175  26.97437925  27.1654105
  31.76862825  61.8938965   62.06317775  62.65774025  63.60536525
  65.30755175  65.32261425  67.66042575  67.670582    90.91085425
  91.018198    91.082698    94.117072    98.56647625  99.54103775
 113.51078275 113.526564   113.69053275 113.769439   113.89015775
 113.925564   113.936064   113.94028275 113.9482515  113.95584525
 123.74759125 123.956935   124.40871525 124.5037465  124.61377775
 128.180308   128.25721425 131.9769935  132.4818685  133.778806
 150.16626775 150.1824865  155.77026575 162.835544   166.91057325
 168.03107325 168.172042   168.194542   168.333292   168.40226075
 168.47138575 168.53819825 168.69544825 168.782667   168.81626075
 168.85794825 168.873667   169.01932225 169.05007225 169.0702285
 169.08025975 169.130166   169.2858535  170.43000975 170.928291
 176.45481925 176.71931925 176.72769425 186.754284   186.7660965
 186.77144025 186.790034   186.992409   188.12444025 214.834148
 215.16274175 217.440647   217.45274075 217.52911575 217.6014595
 217.7494595  217.88336575 220.1122085  221.67155125 221.68873875
 221.69877    221.70327    221.71748875 221.74680125 222.09486375
 222.22292625 222.38642625 227.844268   228.24648675 228.321268
 228.36948675 228.38861175 228.514643   231.83085975 232.1220785
 232.13392225 232.23410975 232.33810975 232.37010975 232.447766
 232.4932035  232.5267035  232.55085975 232.56048475 232.56454725
 232.56967225 232.574766   232.57998475 232.5883285  232.5933285
 232.67317225 232.7222035  232.7527035  234.06835875 234.0919525
 239.888513   250.387134   255.2849445  263.87853425 272.97890625
 284.53858875 284.673745   284.6819325  284.832495   284.85346375
 284.8646825  284.90912    284.92240125 285.10408875 285.121245
 285.1451825  285.5574325  285.63358875 285.93702525 286.0719315
 286.146869   286.619119   286.69058775 286.82515025 286.9534315
 287.7343065  287.866869   306.0066735  306.04045475 306.1406735
 306.272986   306.32551725 306.38332975 307.10076725 307.93439225
 309.93426625 312.08176525 312.21239025 328.8555395  343.5024085
 344.09093975 344.247221   344.40887725 344.46387725 344.4907835
 344.56400225 344.624971   344.69875225 344.76825225 344.81518975
 344.962971   345.0885335  345.47762725 352.622968   352.64581175
 352.706218   352.775843   352.8002805  353.518717   353.6367795
 353.7026545  353.8186545  353.85824825 353.87181075 354.057717
 354.075967   354.1885295  354.29437325 354.385842   355.62312325
 363.13230775 384.42186125 386.15554775 419.19453475 419.324316
 429.52421825 439.397808   439.50796425 440.17040175 440.221433
 440.22921425 440.233558   440.2399955  440.24877675 440.25321425
 440.26521425 440.27665175 440.291433   440.2963705  444.199681
 449.2724915  450.7711155  480.504041   480.822666   481.2748535
 481.391291   481.40857225 481.419416   481.424791   485.70725775
 485.840539   492.11906825 493.5953485  493.603536   493.60756725
 493.611911   494.2462235  496.07212875 496.10356625 496.24637875
 496.26412875 496.4493475  497.40869125 497.5829725  498.3034715
 498.40781525 498.50981525 498.56181525 500.47287675 500.482658
 500.64668925 500.758783   500.83587675 500.9144705  500.930908
 500.93581425 500.99393925 503.5015945  503.5082195  503.98906325
 504.00743825 504.05181325 504.1195945  504.167032   504.19175075
 504.20637575 504.21125075 504.26106325 504.27506325 508.63687375
 508.73128    515.0404655  515.1869645  516.745027   524.805899
 526.15061675 526.3490855  528.6708345  529.00580325 529.0980845
 529.12561575 530.539896   530.66617725 530.7535835  533.20652
 588.591248   588.69540425 627.39207575 634.8580415  634.88338525
 634.902479   634.90626025 634.9121665  634.99801025 635.10013525
 657.98731375 658.0970325  658.33393875 658.46868875 670.08755875
 670.190465   670.29449625 685.4951465  690.840082  ]"
CS58,P58CSR1,Right,ACC,P58CS_R1_35_2_2425_5,478.847432,531.161099,"[  8.0925435    9.68744875  11.07738625  11.54073     12.6029165
  12.649604    13.49576025  16.9985395   21.3176635   21.92735
  21.95500625  22.16619375  23.1471625   23.49463125  26.05544275
  27.7952855   29.2495355   30.584347    31.6511595   32.2965335
  32.58893975  32.619471    32.8011585   33.7461585   33.789971
  36.383595    36.89275025  37.45262525  44.18349825  44.8084035
  47.07605875  47.09618375  47.2626525   47.504215    52.6827755
  52.9811505   53.551088    53.72736925  53.794213    55.5848995
  55.9182745   56.0031495   56.05205575  56.06818075  58.0937735
  58.31042975  58.7170235   58.91805475  59.3627725   59.39596
  59.42167875  59.48555375  61.8216465   64.1398965   65.9876455
  71.6120185   72.1603925   72.362955    78.09817175  78.608828
  80.84517075  82.172201    82.38898225  88.45223025  88.9552615
  90.58529175  90.97710425  92.737447    92.74954075  95.89653975
 103.25941175 103.67872425 112.90678275 113.28634525 114.7132505
 125.32746525 126.1144965  130.3889945  132.718806   132.795431
 135.62427375 135.664805   136.87771025 138.13908525 142.44695825
 148.24120625 148.25758125 149.423049   149.5711115  149.74095525
 152.04514175 152.23445425 152.805923   153.195423   157.53876475
 157.5467335  165.37388675 173.5514775  183.50775475 184.20216
 185.13166    190.3179705  190.3199705  193.22018825 193.542532
 193.714657   206.63736975 224.17111275 226.599518   226.937018
 232.18529725 239.22523175 241.982762   248.50976    248.75754025
 252.14266425 257.67884975 257.81209975 260.70472375 266.05765825
 270.00753225 272.2564375  275.20603025 275.31721775 280.55871575
 283.04952725 283.10802725 287.146744   287.31571275 287.40896275
 289.2046805  289.43321175 290.69314925 293.083992   296.6728025
 309.16982875 309.18945375 309.1991725  312.03457775 312.510859
 312.59620275 313.1155465  315.555483   325.180354   325.36326025
 325.63238525 338.2630355  338.59756675 344.87862725 345.60168975
 347.48756375 347.99725125 354.151467   355.45268575 356.655091
 358.21243375 358.468215   366.0426495  372.5815225  374.42636525
 374.94824025 375.51380275 375.58192775 377.8555205  378.2288945
 382.16817475 388.0545165  388.577453   389.981328   393.43073225
 393.442951   394.152951   400.79541675 401.23416675 402.7386355
 403.180697   405.8268835  405.856946   405.86241475 406.3225085
 410.8261315  412.593069   412.60603775 418.50847225 420.75722125
 423.54640775 425.0313765  426.085813   429.7939995  429.812562
 431.2423735  434.8147475  434.8243725  434.8349975  437.1042465
 437.93146425 438.1003705  445.70518    451.3348655  456.338426
 464.1523605  464.31939175 465.84689075 465.87532825 466.320547
 470.33213875 476.24701175 476.3134805  476.68063675 478.0372295
 484.50519625 484.55057125 486.2016015  486.4014765  486.5857265
 488.554913   488.61781925 488.83813175 488.8523505  489.491913
 489.9602255  490.44563075 492.155537   496.89366    496.90912875
 499.729284   508.53831125 511.5885915  516.1882145  517.05087075
 518.581026   522.5897115  523.6920865  525.536148   527.51024175
 527.704522   527.81142825 527.877897   529.49936575 529.545897
 529.65299075 529.76242825 529.777272   529.86274075 529.96074075
 536.4047065  536.49648775 536.7883315  537.1940815  537.2639565
 537.37442525 538.41361175 539.96479925 543.22404725 543.31460975
 547.42004625 547.73623275 549.87954525 550.4520755  550.588513
 553.889512   557.85910375 563.4766955  563.8254455  563.89647675
 564.2973205  565.6175695  565.76491325 566.13616325 573.5753165
 573.6494415  577.81315825 578.142377   579.831627   580.067001
 583.4364375  583.81028125 585.492499   585.565249   589.7996855
 589.81815325 591.0038095  593.2756835  593.5700585  599.473744
 600.1748055  600.359993   600.42433675 600.52258675 600.61702425
 600.648868   602.299617   602.42902325 602.632992   602.76852325
 606.463366   611.03645775 611.0455515  611.0530515  611.2106765
 611.41458275 611.51939525 611.5385515  611.54933275 614.01145675
 614.753987   615.6332995  619.9612975  623.4181715  625.694108
 625.729983   625.94801425 626.0420455  629.13445075 632.3345425
 633.233855   634.502355   638.568353   640.0124145  642.298976
 646.01756875 646.025475   646.03944375 646.1447875  646.22438125
 646.248725   646.6061     646.68885    646.73363125 646.87850625
 647.96838025 648.002099   653.59150325 657.16487625 659.23575125
 661.54450025 663.070343   663.501093   665.00924825 665.62312325
 665.7155295  668.784591   669.4387785  671.1292775  672.21387025
 673.663839   675.4169005  675.481713   682.28596    682.6150225
 684.79424025 684.876959   685.090834   687.91898925 690.331582
 690.422332   693.0326435  693.6411435 ]"
CS58,P58CSR1,Right,ACC,P58CS_R1_35_1_2195_5,478.847432,531.161099,"[  8.01138725  11.5975425   13.11694775  13.27707275  13.39751025
  26.255349    26.52119275  26.59706775  27.82300425  35.1944075
  35.26956375  37.148344    43.05193575  43.84131075  44.84849725
  47.956215    47.98099625  50.64649525  53.538338    55.90124325
  61.95986525  80.64585825  83.87916975  88.24485525  88.39660525
  88.41291775  88.872449    88.9997615   89.1498865   89.17116675
  89.469198    89.86704175  89.96891675  90.0222605   90.5490105
  90.62872925 105.06147325 124.32727775 125.35034025 130.02721325
 142.26870825 170.00294725 184.70587875 187.602784   193.70881325
 196.2469685  201.95905925 211.642774   212.2040865  222.9352075
 227.074143   227.6593305  257.69784975 268.6476885  279.7649345
 311.36389025 311.86289025 320.88913625 347.46418875 347.97168875
 347.98072    348.1305325  348.82206275 358.47684    374.2468965
 375.5312715  384.47279875 390.1736405  391.46779575 391.48423325
 402.38810425 420.678065   420.78297125 420.83834625 428.89009325
 433.9614975  438.02358925 464.121173   469.477921   476.427668
 477.40788675 488.7439755  489.63731925 599.37452525 600.47121175
 611.0229265  633.227105   659.6935315  660.93100025 670.72937125
 674.2917765 ]"
CS58,P58CSR1,Right,ACC,P58CS_R1_34_4_3301_5,478.847432,531.161099,"[6.45465000e-02 1.95265250e-01 4.62921500e-01 ... 6.95077080e+02
 6.95096330e+02 6.95121299e+02]"
CS58,P58CSR1,Right,ACC,P58CS_R1_34_3_3299_5,478.847432,531.161099,"[3.08277500e-02 1.08765250e-01 9.55921500e-01 2.45320175e+00
 3.16967050e+00 3.49792050e+00 3.71870175e+00 6.15110700e+00
 6.82335700e+00 7.32685600e+00 8.20610600e+00 8.37832475e+00
 8.49594975e+00 9.75532375e+00 1.01755425e+01 1.07294175e+01
 1.09430425e+01 1.20246040e+01 1.23739165e+01 1.25587915e+01
 1.27687290e+01 1.38414790e+01 1.38703852e+01 1.40459477e+01
 1.78101645e+01 1.79855395e+01 1.84337895e+01 1.95991010e+01
 2.01475697e+01 2.02169135e+01 2.16829448e+01 2.25321625e+01
 2.51758802e+01 2.66932240e+01 2.71689105e+01 3.05234720e+01
 3.07677220e+01 3.12317220e+01 3.15373158e+01 3.22735960e+01
 3.26447210e+01 3.29191273e+01 3.32059397e+01 3.32415335e+01
 3.35259085e+01 3.39141272e+01 3.39695648e+01 3.41425647e+01
 3.41852210e+01 3.43955950e+01 3.44627825e+01 3.50175638e+01
 3.51921575e+01 3.52981888e+01 3.67384388e+01 3.69326565e+01
 3.78943753e+01 3.83651252e+01 3.86170940e+01 4.07048430e+01
 4.21584670e+01 4.26513732e+01 4.29743420e+01 4.32049983e+01
 4.38310920e+01 4.40611545e+01 4.41618420e+01 4.54110910e+01
 4.70585900e+01 4.72625900e+01 4.74679650e+01 4.79281212e+01
 4.86344650e+01 4.89889338e+01 4.90989025e+01 4.92979650e+01
 4.94783077e+01 5.03269327e+01 5.04694015e+01 5.05965265e+01
 5.09995265e+01 5.17074953e+01 5.18750880e+01 5.19945568e+01
 5.22248692e+01 5.22361505e+01 5.26626192e+01 5.30736817e+01
 5.33735567e+01 5.50783370e+01 5.51804620e+01 5.56466183e+01
 5.62343057e+01 5.64051495e+01 5.76196485e+01 5.85854923e+01
 5.86049297e+01 5.87300860e+01 5.90104922e+01 5.90404610e+01
 6.03029600e+01 6.15849913e+01 6.22692403e+01 6.24357090e+01
 6.25482402e+01 6.47961455e+01 6.54944893e+01 6.73430508e+01
 6.73744882e+01 6.73913007e+01 6.89435820e+01 6.92659872e+01
 7.37917362e+01 7.40565800e+01 7.44731415e+01 7.91353592e+01
 7.93713270e+01 8.02675145e+01 8.04127645e+01 8.04623895e+01
 8.05665145e+01 8.07356707e+01 8.19430135e+01 8.23812947e+01
 8.32953885e+01 8.55236687e+01 8.63437938e+01 8.68019490e+01
 8.68773240e+01 8.69147303e+01 8.69754803e+01 8.69927302e+01
 8.71812302e+01 8.72514178e+01 8.72982928e+01 8.81616365e+01
 8.98513542e+01 9.04975105e+01 9.20494783e+01 9.63462585e+01
 9.77034450e+01 9.79431325e+01 9.80614137e+01 1.02889256e+02
 1.04537536e+02 1.04609786e+02 1.05132973e+02 1.05713255e+02
 1.07164691e+02 1.07204441e+02 1.07891160e+02 1.08484816e+02
 1.08759597e+02 1.08925191e+02 1.09086004e+02 1.11442565e+02
 1.14679188e+02 1.15475500e+02 1.15579157e+02 1.16894531e+02
 1.17638343e+02 1.17887625e+02 1.17918750e+02 1.17971999e+02
 1.18405218e+02 1.18527843e+02 1.19436498e+02 1.21766060e+02
 1.22710216e+02 1.22905591e+02 1.23389904e+02 1.24807309e+02
 1.24825746e+02 1.25042934e+02 1.25110090e+02 1.25122778e+02
 1.25145559e+02 1.25696278e+02 1.25726840e+02 1.26004246e+02
 1.26692152e+02 1.27379996e+02 1.27814370e+02 1.27989058e+02
 1.28172402e+02 1.28277058e+02 1.28358589e+02 1.28375308e+02
 1.28427558e+02 1.28624964e+02 1.29750776e+02 1.29936901e+02
 1.30061151e+02 1.30647807e+02 1.30872276e+02 1.31322370e+02
 1.35491742e+02 1.35635305e+02 1.35706274e+02 1.35933649e+02
 1.36384274e+02 1.36602648e+02 1.36794585e+02 1.36894523e+02
 1.38256085e+02 1.38765804e+02 1.38858742e+02 1.38972742e+02
 1.39984928e+02 1.40093615e+02 1.40361522e+02 1.40383928e+02
 1.40782740e+02 1.40956865e+02 1.43794177e+02 1.44361364e+02
 1.44555145e+02 1.45350395e+02 1.47314644e+02 1.47442206e+02
 1.47662862e+02 1.49887330e+02 1.51306986e+02 1.51618986e+02
 1.51625173e+02 1.51752173e+02 1.51985173e+02 1.52199923e+02
 1.52663611e+02 1.52781142e+02 1.52983517e+02 1.53953609e+02
 1.54286422e+02 1.55868359e+02 1.55950141e+02 1.55969016e+02
 1.56015516e+02 1.56623640e+02 1.56817734e+02 1.57351608e+02
 1.59784732e+02 1.60733639e+02 1.61938606e+02 1.62249919e+02
 1.63289044e+02 1.63407325e+02 1.63806106e+02 1.63832044e+02
 1.64827356e+02 1.65175949e+02 1.65394137e+02 1.65654824e+02
 1.65728981e+02 1.66352137e+02 1.66418604e+02 1.66923417e+02
 1.67641073e+02 1.67693636e+02 1.68808198e+02 1.69873260e+02
 1.70181728e+02 1.70677322e+02 1.71433853e+02 1.71658446e+02
 1.71667009e+02 1.71999509e+02 1.72800353e+02 1.73451040e+02
 1.73645165e+02 1.74532539e+02 1.75270539e+02 1.75381727e+02
 1.76193726e+02 1.76430757e+02 1.76635976e+02 1.77810007e+02
 1.78324788e+02 1.85894785e+02 1.85908254e+02 1.86091004e+02
 1.86107941e+02 1.86451596e+02 1.86524597e+02 1.86582440e+02
 1.86899690e+02 1.87495347e+02 1.87847221e+02 1.89329471e+02
 1.90262033e+02 1.91337907e+02 1.93714782e+02 1.93790687e+02
 1.93827281e+02 1.93847406e+02 1.93977844e+02 1.94089750e+02
 1.94293750e+02 1.97831499e+02 1.98627530e+02 1.99441904e+02
 1.99763560e+02 2.01021591e+02 2.01356184e+02 2.02647997e+02
 2.06016121e+02 2.06041902e+02 2.06390151e+02 2.06474245e+02
 2.06498276e+02 2.06581870e+02 2.06756151e+02 2.08496713e+02
 2.09519181e+02 2.11007681e+02 2.11592305e+02 2.11738649e+02
 2.11798399e+02 2.12128118e+02 2.12298243e+02 2.13501087e+02
 2.13866335e+02 2.14368492e+02 2.14458992e+02 2.14555367e+02
 2.15794836e+02 2.15920679e+02 2.16032023e+02 2.16476397e+02
 2.17042241e+02 2.17524866e+02 2.19081396e+02 2.20439521e+02
 2.20681896e+02 2.20746396e+02 2.21053021e+02 2.22167989e+02
 2.22404458e+02 2.22623926e+02 2.25605113e+02 2.27304893e+02
 2.28664111e+02 2.28773455e+02 2.29229986e+02 2.29381329e+02
 2.29485642e+02 2.29704579e+02 2.30084830e+02 2.30299736e+02
 2.31152766e+02 2.31393453e+02 2.31921985e+02 2.32020672e+02
 2.32050766e+02 2.32270578e+02 2.32685328e+02 2.32995422e+02
 2.33201391e+02 2.33481391e+02 2.33893765e+02 2.34224703e+02
 2.34954640e+02 2.35161359e+02 2.35293827e+02 2.36470952e+02
 2.39598763e+02 2.41512637e+02 2.41760324e+02 2.41896825e+02
 2.42151293e+02 2.42280293e+02 2.42522168e+02 2.42659293e+02
 2.42946449e+02 2.44583917e+02 2.44827417e+02 2.45042324e+02
 2.45143417e+02 2.45336573e+02 2.46013480e+02 2.47267385e+02
 2.47643760e+02 2.48134229e+02 2.48342572e+02 2.49139103e+02
 2.50627196e+02 2.51164039e+02 2.51476164e+02 2.55570632e+02
 2.55818226e+02 2.55841945e+02 2.55936163e+02 2.56196569e+02
 2.57104412e+02 2.57108100e+02 2.58121068e+02 2.58271443e+02
 2.59188474e+02 2.59948786e+02 2.61586191e+02 2.61605785e+02
 2.62371066e+02 2.63309910e+02 2.63469066e+02 2.63871972e+02
 2.63957534e+02 2.67259721e+02 2.69152001e+02 2.70246189e+02
 2.70807376e+02 2.71043531e+02 2.71466156e+02 2.71949844e+02
 2.72000594e+02 2.72359781e+02 2.72398531e+02 2.72625031e+02
 2.73762405e+02 2.76417060e+02 2.78343404e+02 2.78415998e+02
 2.79162809e+02 2.79240122e+02 2.79456247e+02 2.80474060e+02
 2.80910685e+02 2.81146965e+02 2.82056715e+02 2.82358371e+02
 2.82912152e+02 2.82954652e+02 2.82979183e+02 2.85186589e+02
 2.85364683e+02 2.85494901e+02 2.85665557e+02 2.86134807e+02
 2.86336650e+02 2.86398494e+02 2.86411275e+02 2.87081432e+02
 2.87851275e+02 2.88098244e+02 2.88191275e+02 2.88361025e+02
 2.88540274e+02 2.89522368e+02 2.89852712e+02 2.91566648e+02
 2.91620961e+02 2.92680117e+02 2.93506116e+02 2.94408272e+02
 2.94651335e+02 2.96387178e+02 2.97039740e+02 2.98296177e+02
 2.98413239e+02 2.99054239e+02 2.99829583e+02 3.01841394e+02
 3.01953051e+02 3.02077863e+02 3.03170769e+02 3.03837674e+02
 3.03963206e+02 3.04512049e+02 3.04718956e+02 3.04818424e+02
 3.04917831e+02 3.05675206e+02 3.06297642e+02 3.06494924e+02
 3.06916955e+02 3.07159892e+02 3.08225392e+02 3.08444985e+02
 3.10082423e+02 3.12583578e+02 3.12662265e+02 3.12857921e+02
 3.12949609e+02 3.13397639e+02 3.14056452e+02 3.14183858e+02
 3.15085546e+02 3.15212764e+02 3.15425764e+02 3.16482419e+02
 3.19297700e+02 3.22008324e+02 3.22329636e+02 3.22436105e+02
 3.22604917e+02 3.23072480e+02 3.23729167e+02 3.24277791e+02
 3.25017260e+02 3.25541510e+02 3.26352728e+02 3.28317352e+02
 3.28355477e+02 3.28498727e+02 3.28504914e+02 3.28944446e+02
 3.29250352e+02 3.29442071e+02 3.29763415e+02 3.30135133e+02
 3.31684882e+02 3.36578943e+02 3.37042599e+02 3.37989786e+02
 3.38312379e+02 3.41341160e+02 3.41389909e+02 3.41599659e+02
 3.42046597e+02 3.42481785e+02 3.42903253e+02 3.42981535e+02
 3.43078628e+02 3.43234502e+02 3.43269565e+02 3.43894346e+02
 3.43990784e+02 3.44740409e+02 3.47177220e+02 3.47541907e+02
 3.47768408e+02 3.50500563e+02 3.52143124e+02 3.52954999e+02
 3.53021749e+02 3.54200811e+02 3.55202029e+02 3.56493810e+02
 3.58677340e+02 3.58732434e+02 3.60989058e+02 3.62262808e+02
 3.62921152e+02 3.63836401e+02 3.63931807e+02 3.63990057e+02
 3.64263338e+02 3.64470057e+02 3.65139338e+02 3.66032868e+02
 3.66192431e+02 3.67894743e+02 3.67934306e+02 3.70418055e+02
 3.70419992e+02 3.70752023e+02 3.70954804e+02 3.71141241e+02
 3.71149991e+02 3.71464554e+02 3.71466866e+02 3.71808272e+02
 3.71993585e+02 3.74805709e+02 3.77838645e+02 3.78881801e+02
 3.79001519e+02 3.79077519e+02 3.79414676e+02 3.79665176e+02
 3.80235770e+02 3.80690331e+02 3.82144175e+02 3.83962236e+02
 3.85638516e+02 3.87855517e+02 3.87972298e+02 3.88334672e+02
 3.88504984e+02 3.89481140e+02 3.91528608e+02 3.91662171e+02
 3.91724577e+02 3.92338358e+02 3.92512265e+02 3.92541202e+02
 3.92624608e+02 3.92819233e+02 3.93069545e+02 3.93407639e+02
 3.95344826e+02 3.96490419e+02 3.98133012e+02 3.98198543e+02
 4.00868823e+02 4.01303792e+02 4.01652760e+02 4.02112604e+02
 4.02161229e+02 4.03941885e+02 4.04306822e+02 4.04851478e+02
 4.07480727e+02 4.07646134e+02 4.08932476e+02 4.09119476e+02
 4.09257320e+02 4.09489195e+02 4.09531664e+02 4.10002195e+02
 4.10192101e+02 4.12020007e+02 4.17664379e+02 4.19046222e+02
 4.20205035e+02 4.20389066e+02 4.20464690e+02 4.20509096e+02
 4.20602377e+02 4.22489721e+02 4.22579315e+02 4.22850721e+02
 4.27664688e+02 4.29478406e+02 4.30126843e+02 4.30529624e+02
 4.30823248e+02 4.31180780e+02 4.31197936e+02 4.31271842e+02
 4.31327061e+02 4.31436124e+02 4.31455780e+02 4.31636499e+02
 4.32256217e+02 4.32605655e+02 4.33514904e+02 4.34471873e+02
 4.35021466e+02 4.35411684e+02 4.35620778e+02 4.35920278e+02
 4.35992497e+02 4.36191840e+02 4.36270528e+02 4.37992058e+02
 4.38347152e+02 4.38401902e+02 4.38495308e+02 4.38538995e+02
 4.39000902e+02 4.39178277e+02 4.39632620e+02 4.39885902e+02
 4.39960433e+02 4.40032839e+02 4.40146683e+02 4.45736430e+02
 4.46366961e+02 4.46383649e+02 4.46412868e+02 4.46728711e+02
 4.47032524e+02 4.47079211e+02 4.47327555e+02 4.49830367e+02
 4.50026210e+02 4.50727959e+02 4.50788991e+02 4.51829397e+02
 4.52350053e+02 4.52757459e+02 4.52879552e+02 4.55024864e+02
 4.55426988e+02 4.55520082e+02 4.55777926e+02 4.57297551e+02
 4.58879737e+02 4.59059487e+02 4.59231175e+02 4.60545893e+02
 4.60668174e+02 4.60989830e+02 4.64791860e+02 4.64944423e+02
 4.66844328e+02 4.68608702e+02 4.69612515e+02 4.70632045e+02
 4.71498607e+02 4.71851764e+02 4.71915233e+02 4.73126450e+02
 4.74817231e+02 4.75143388e+02 4.75603793e+02 4.77179355e+02
 4.78187292e+02 4.78257698e+02 4.80521322e+02 4.81145010e+02
 4.81211103e+02 4.81832853e+02 4.81935572e+02 4.84334321e+02
 4.84478509e+02 4.84777446e+02 4.84850478e+02 4.85304289e+02
 4.85467164e+02 4.85736445e+02 4.85767383e+02 4.85887039e+02
 4.87010977e+02 4.87059070e+02 4.87398695e+02 4.89170163e+02
 4.89649413e+02 4.92090381e+02 4.93286255e+02 4.94033817e+02
 4.94077786e+02 4.94311161e+02 4.94810973e+02 4.94866911e+02
 4.95194160e+02 4.96180785e+02 4.96404066e+02 4.96727723e+02
 4.97303035e+02 4.98009315e+02 4.99012659e+02 4.99484409e+02
 4.99568784e+02 4.99911815e+02 4.99947190e+02 5.00556752e+02
 5.00931502e+02 5.01333314e+02 5.02499283e+02 5.02731595e+02
 5.05135781e+02 5.05261562e+02 5.06745437e+02 5.06884375e+02
 5.08950530e+02 5.09541905e+02 5.11982592e+02 5.12169466e+02
 5.12253654e+02 5.12391123e+02 5.12795903e+02 5.12867965e+02
 5.13721872e+02 5.13985528e+02 5.14108934e+02 5.15525090e+02
 5.15677652e+02 5.15772371e+02 5.16744246e+02 5.17927651e+02
 5.18086245e+02 5.18304213e+02 5.18789901e+02 5.19812432e+02
 5.20341119e+02 5.21490712e+02 5.21753962e+02 5.22851868e+02
 5.23133180e+02 5.23177462e+02 5.23643524e+02 5.23856274e+02
 5.24335305e+02 5.24827368e+02 5.25142398e+02 5.25558867e+02
 5.26352398e+02 5.27356742e+02 5.28003335e+02 5.28472647e+02
 5.28725303e+02 5.28815491e+02 5.29174272e+02 5.29277178e+02
 5.29765272e+02 5.31143083e+02 5.31676240e+02 5.31777084e+02
 5.31945834e+02 5.32599176e+02 5.33131832e+02 5.33251676e+02
 5.33393551e+02 5.33608770e+02 5.34398520e+02 5.34564332e+02
 5.37106706e+02 5.37550049e+02 5.37596768e+02 5.39179456e+02
 5.39551706e+02 5.40653142e+02 5.42619391e+02 5.42769172e+02
 5.43546953e+02 5.44428391e+02 5.46988078e+02 5.47088421e+02
 5.47773920e+02 5.48564639e+02 5.49368264e+02 5.49754858e+02
 5.49834545e+02 5.50541607e+02 5.51439857e+02 5.51573482e+02
 5.51718138e+02 5.52449887e+02 5.53138106e+02 5.53958481e+02
 5.54187856e+02 5.54331387e+02 5.54762418e+02 5.56371761e+02
 5.56534698e+02 5.56626167e+02 5.56990824e+02 5.57068980e+02
 5.57120542e+02 5.57607197e+02 5.58240447e+02 5.58292729e+02
 5.58346010e+02 5.58378385e+02 5.58884916e+02 5.59713822e+02
 5.59996196e+02 5.62712727e+02 5.63828946e+02 5.64047664e+02
 5.66069069e+02 5.66346976e+02 5.68267662e+02 5.68326881e+02
 5.69366443e+02 5.70853161e+02 5.70895911e+02 5.73049691e+02
 5.73455098e+02 5.73646504e+02 5.74349442e+02 5.75322597e+02
 5.77215534e+02 5.77264753e+02 5.80019970e+02 5.81055345e+02
 5.82275845e+02 5.82364375e+02 5.82700938e+02 5.82801406e+02
 5.82947563e+02 5.85279905e+02 5.85521374e+02 5.85685999e+02
 5.85743312e+02 5.86863874e+02 5.86914405e+02 5.87067062e+02
 5.87171249e+02 5.87290279e+02 5.87539248e+02 5.87585092e+02
 5.88386873e+02 5.88569060e+02 5.88952248e+02 5.89929653e+02
 5.90299528e+02 5.90506872e+02 5.90681435e+02 5.90775185e+02
 5.91932841e+02 5.94498652e+02 5.94886526e+02 5.95574776e+02
 5.95781182e+02 5.96133651e+02 5.97509494e+02 5.97992525e+02
 5.99754869e+02 6.03945992e+02 6.05127147e+02 6.06275335e+02
 6.09626146e+02 6.09730989e+02 6.10069489e+02 6.10411208e+02
 6.11223583e+02 6.11664645e+02 6.12775800e+02 6.19459674e+02
 6.19603111e+02 6.20113610e+02 6.20610891e+02 6.20965610e+02
 6.21441423e+02 6.22258734e+02 6.22491547e+02 6.23366359e+02
 6.23936890e+02 6.24037984e+02 6.24843202e+02 6.25113358e+02
 6.27102264e+02 6.28723982e+02 6.28798794e+02 6.29360701e+02
 6.29882918e+02 6.32664355e+02 6.34335699e+02 6.34878729e+02
 6.35003229e+02 6.35467042e+02 6.35543729e+02 6.35668791e+02
 6.35923823e+02 6.36501166e+02 6.37432009e+02 6.39142009e+02
 6.41265883e+02 6.41886352e+02 6.42543257e+02 6.44105570e+02
 6.45270381e+02 6.45376413e+02 6.45925756e+02 6.46659225e+02
 6.46806756e+02 6.47073161e+02 6.47479224e+02 6.48327318e+02
 6.48551911e+02 6.49323661e+02 6.49490068e+02 6.49921910e+02
 6.50118598e+02 6.50647473e+02 6.50934098e+02 6.50976286e+02
 6.51394379e+02 6.51523192e+02 6.52248566e+02 6.55584377e+02
 6.56027440e+02 6.56063409e+02 6.58350532e+02 6.60551563e+02
 6.60782782e+02 6.61878906e+02 6.62329531e+02 6.64360781e+02
 6.66078248e+02 6.66248748e+02 6.66676217e+02 6.66915936e+02
 6.69025872e+02 6.69179622e+02 6.71127152e+02 6.71603246e+02
 6.71815528e+02 6.72522776e+02 6.72914464e+02 6.74036558e+02
 6.75246276e+02 6.79248931e+02 6.79384087e+02 6.80004305e+02
 6.80085742e+02 6.81067305e+02 6.81522305e+02 6.81898055e+02
 6.82401085e+02 6.85020209e+02 6.85313178e+02 6.86747490e+02
 6.86843959e+02 6.87081895e+02 6.88323989e+02 6.89051645e+02
 6.89586426e+02 6.89710801e+02 6.90365770e+02 6.90556426e+02
 6.93616925e+02 6.94391330e+02 6.94696580e+02 6.94800424e+02]"
